,GAME_ID,MATCHUP
3284,0022100576,POR vs. MIA
3285,0022100568,PHI @ ORL
3286,0022100568,ORL vs. PHI
3287,0022100576,MIA @ POR
3288,0022100570,SAS @ BOS
3289,0022100573,MIL vs. TOR
3290,0022100573,TOR @ MIL
3291,0022100574,OKC @ MIN
3292,0022100581,LAC @ PHX
3293,0022100581,PHX vs. LAC
3294,0022100579,DET @ MEM
3295,0022100579,MEM vs. DET
3296,0022100580,NOP vs. GSW
3297,0022100578,NYK vs. BOS
3298,0022100578,BOS @ NYK
3299,0022100580,GSW @ NOP
3300,0022100583,MIL @ BKN
3301,0022100583,BKN vs. MIL
3302,0022100589,LAL vs. ATL
3303,0022100589,ATL @ LAL
3304,0022100584,TOR vs. UTA
3305,0022100586,HOU vs. DAL
3306,0022100584,UTA @ TOR
3307,0022100582,SAS @ PHI
3308,0022100590,POR vs. CLE
3309,0022100590,CLE @ POR
3310,0022100587,MIN @ OKC
3311,0022100587,OKC vs. MIN
3312,0022100586,DAL @ HOU
3313,0022100585,CHI vs. WAS
3314,0022100585,WAS @ CHI
3315,0022100582,PHI vs. SAS
3316,0022100588,DEN vs. SAC
3317,0022100588,SAC @ DEN
3318,0022100596,MIA @ PHX
3319,0022100594,IND vs. UTA
3320,0022100592,CHA vs. MIL
3321,0022100596,PHX vs. MIA
3322,0022100592,MIL @ CHA
3323,0022100595,BOS vs. NYK
3324,0022100595,NYK @ BOS
3325,0022100593,DET vs. ORL
3326,0022100591,MEM @ LAC
3327,0022100591,LAC vs. MEM
3328,0022100594,UTA @ IND
3329,0022100593,ORL @ DET
3330,0022100598,WAS @ ORL
3331,0022100597,LAC vs. ATL
3332,0022100606,LAL vs. MEM
3333,0022100604,CLE @ GSW
3334,0022100604,GSW vs. CLE
3335,0022100600,HOU vs. MIN
3336,0022100602,SAS @ BKN
3337,0022100602,BKN vs. SAS
3338,0022100597,ATL @ LAC
3339,0022100605,POR vs. SAC
3340,0022100605,SAC @ POR
3341,0022100606,MEM @ LAL
3342,0022100598,ORL vs. WAS
3343,0022100599,TOR vs. NOP
3344,0022100599,NOP @ TOR
3345,0022100600,MIN @ HOU
3346,0022100603,CHI @ DAL
3347,0022100603,DAL vs. CHI
3348,0022100601,OKC vs. DEN
3349,0022100601,DEN @ OKC
3350,0022100711,PHI @ HOU
3351,0022100607,MIL @ CHA
3352,0022100607,CHA vs. MIL
3353,0022100609,IND @ BOS
3354,0022100609,BOS vs. IND
3355,0022100608,DET vs. UTA
3356,0022100608,UTA @ DET
3357,0022100711,HOU vs. PHI
3358,0022100611,SAC vs. CLE
3359,0022100611,CLE @ SAC
3360,0022100486,POR vs. BKN
3361,0022100486,BKN @ POR
3362,0022100610,NYK vs. SAS
3363,0022100610,SAS @ NYK
3364,0022100613,PHX @ TOR
3365,0022100612,OKC @ WAS
3366,0022100612,WAS vs. OKC
3367,0022100615,NOP vs. MIN
3368,0022100615,MIN @ NOP
3369,0022100616,LAC vs. DEN
3370,0022100614,MEM vs. GSW
3371,0022100613,TOR vs. PHX
3372,0022100415,CHI vs. DET
3373,0022100415,DET @ CHI
3374,0022100616,DEN @ LAC
3375,0022100614,GSW @ MEM
3376,0022100622,NYK vs. DAL
3377,0022100625,CHI vs. BKN
3378,0022100622,DAL @ NYK
3379,0022100618,BOS @ IND
3380,0022100618,IND vs. BOS
3381,0022100625,BKN @ CHI
3382,0022100626,LAL @ SAC
3383,0022100621,ATL vs. MIA
3384,0022100626,SAC vs. LAL
3385,0022100621,MIA @ ATL
3386,0022100619,PHI vs. CHA
3387,0022100619,CHA @ PHI
3388,0022100620,WAS vs. ORL
3389,0022100623,SAS vs. HOU
3390,0022100624,CLE @ UTA
3391,0022100624,UTA vs. CLE
3392,0022100620,ORL @ WAS
3393,0022100623,HOU @ SAS
3394,0022100631,DEN vs. POR
3395,0022100631,POR @ DEN
3396,0022100628,MEM vs. MIN
3397,0022100627,MIL vs. GSW
3398,0022100627,GSW @ MIL
3399,0022100628,MIN @ MEM
3400,0022100629,NOP vs. LAC
3401,0022100629,LAC @ NOP
3402,0022100630,OKC @ BKN
3403,0022100630,BKN vs. OKC
3404,0022100637,CHI vs. GSW
3405,0022100637,GSW @ CHI
3406,0022100638,SAS vs. CLE
3407,0022100638,CLE @ SAS
3408,0022100632,ORL @ CHA
3409,0022100632,CHA vs. ORL
3410,0022100636,MIA vs. ATL
3411,0022100634,IND vs. PHX
3412,0022100635,PHI vs. BOS
3413,0022100636,ATL @ MIA
3414,0022100634,PHX @ IND
3415,0022100640,HOU @ SAC
3416,0022100640,SAC vs. HOU
3417,0022100639,MEM vs. DAL
3418,0022100633,TOR @ DET
3419,0022100633,DET vs. TOR
3420,0022100635,BOS @ PHI
3421,0022100639,DAL @ MEM
3422,0022100647,CHI @ BOS
3423,0022100644,NOP @ BKN
3424,0022100645,PHI @ MIA
3425,0022100645,MIA vs. PHI
3426,0022100643,ATL vs. NYK
3427,0022100643,NYK @ ATL
3428,0022100642,POR @ WAS
3429,0022100642,WAS vs. POR
3430,0022100649,LAL @ DEN
3431,0022100649,DEN vs. LAL
3432,0022100646,OKC vs. CLE
3433,0022100646,CLE @ OKC
3434,0022100650,ORL @ DAL
3435,0022100641,MIL vs. TOR
3436,0022100641,TOR @ MIL
3437,0022100650,DAL vs. ORL
3438,0022100647,BOS vs. CHI
3439,0022100648,SAS vs. LAC
3440,0022100648,LAC @ SAS
3441,0022100644,BKN vs. NOP
3442,0022100652,MIN vs. GSW
3443,0022100652,GSW @ MIN
3444,0022100651,HOU @ SAC
3445,0022100651,SAC vs. HOU
3446,0022100617,PHX @ DET
3447,0022100617,DET vs. PHX
3448,0022100653,UTA @ DEN
3449,0022100653,DEN vs. UTA
3450,0022100660,ATL vs. MIL
3451,0022100660,MIL @ ATL
3452,0022100661,ORL vs. POR
3453,0022100661,POR @ ORL
3454,0022100663,OKC @ DAL
3455,0022100655,NYK vs. CHA
3456,0022100655,CHA @ NYK
3457,0022100665,UTA @ LAL
3458,0022100665,LAL vs. UTA
3459,0022100664,SAS vs. PHX
3460,0022100663,DAL vs. OKC
3461,0022100664,PHX @ SAS
3462,0022100659,LAC vs. IND
3463,0022100659,IND @ LAC
3464,0022100654,NOP @ BOS
3465,0022100658,CHI @ MEM
3466,0022100658,MEM vs. CHI
3467,0022100662,TOR @ MIA
3468,0022100662,MIA vs. TOR
3469,0022100657,BKN @ CLE
3470,0022100657,CLE vs. BKN
3471,0022100656,WAS vs. PHI
3472,0022100654,BOS vs. NOP
3473,0022100656,PHI @ WAS
3474,0022100666,NYK vs. MIN
3475,0022100666,MIN @ NYK
3476,0022100667,GSW vs. DET
3477,0022100667,DET @ GSW
3478,0022100670,MIN @ ATL
3479,0022100678,LAC @ DEN
3480,0022100678,DEN vs. LAC
3481,0022100670,ATL vs. MIN
3482,0022100672,POR @ MIA
3483,0022100680,IND @ LAL
3484,0022100680,LAL vs. IND
3485,0022100672,MIA vs. POR
3486,0022100676,OKC @ SAS
3487,0022100676,SAS vs. OKC
3488,0022100668,ORL @ PHI
3489,0022100668,PHI vs. ORL
3490,0022100669,BKN @ WAS
3491,0022100669,WAS vs. BKN
3492,0022100675,TOR @ DAL
3493,0022100674,MIL vs. MEM
3494,0022100671,CHA @ BOS
3495,0022100675,DAL vs. TOR
3496,0022100679,SAC vs. DET
3497,0022100679,DET @ SAC
3498,0022100677,HOU @ UTA
3499,0022100677,UTA vs. HOU
3500,0022100671,BOS vs. CHA
3501,0022100673,CHI vs. CLE
3502,0022100673,CLE @ CHI
3503,0022100674,MEM @ MIL
3504,0022100683,GSW vs. IND
3505,0022100683,IND @ GSW
3506,0022100682,PHX @ DAL
3507,0022100682,DAL vs. PHX
3508,0022100681,NYK vs. NOP
3509,0022100681,NOP @ NYK
3510,0022100684,OKC @ CHA
3511,0022100684,CHA vs. OKC
3512,0022100690,MIL vs. CHI
3513,0022100691,BKN @ SAS
3514,0022100690,CHI @ MIL
3515,0022100694,HOU @ GSW
3516,0022100694,GSW vs. HOU
3517,0022100687,ATL vs. MIA
3518,0022100687,MIA @ ATL
3519,0022100693,DET @ UTA
3520,0022100692,MEM @ DEN
3521,0022100692,DEN vs. MEM
3522,0022100693,UTA vs. DET
3523,0022100685,LAL @ ORL
3524,0022100691,SAS vs. BKN
3525,0022100685,ORL vs. LAL
3526,0022100686,PHI vs. LAC
3527,0022100686,LAC @ PHI
3528,0022100689,TOR @ WAS
3529,0022100689,WAS vs. TOR
3530,0022100688,POR @ BOS
3531,0022100688,BOS vs. POR
3532,0022100697,IND @ PHX
3533,0022100695,OKC @ CLE
3534,0022100695,CLE vs. OKC
3535,0022100697,PHX vs. IND
3536,0022100696,MIL vs. SAC
3537,0022100696,SAC @ MIL
3538,0022100707,DET @ DEN
3539,0022100706,BKN @ MIN
3540,0022100708,GSW vs. UTA
3541,0022100708,UTA @ GSW
3542,0022100702,TOR vs. POR
3543,0022100703,ATL @ CHA
3544,0022100702,POR @ TOR
3545,0022100699,BOS @ WAS
3546,0022100698,LAC @ NYK
3547,0022100698,NYK vs. LAC
3548,0022100699,WAS vs. BOS
3549,0022100705,MEM @ DAL
3550,0022100704,SAS vs. PHI
3551,0022100704,PHI @ SAS
3552,0022100700,MIA vs. LAL
3553,0022100705,DAL vs. MEM
3554,0022100707,DEN vs. DET
3555,0022100700,LAL @ MIA
3556,0022100706,MIN vs. BKN
3557,0022100703,CHA vs. ATL
3558,0022100701,ORL vs. CHI
3559,0022100701,CHI @ ORL
3560,0022100730,CHI @ OKC
3561,0022100709,CLE vs. NYK
3562,0022100712,NOP vs. IND
3563,0022100712,IND @ NOP
3564,0022100730,OKC vs. CHI
3565,0022100709,NYK @ CLE
3566,0022100713,PHX vs. UTA
3567,0022100713,UTA @ PHX
3568,0022100454,NOP @ PHI
3569,0022100716,LAC @ WAS
3570,0022100714,DEN @ DET
3571,0022100714,DET vs. DEN
3572,0022100716,WAS vs. LAC
3573,0022100717,BOS vs. SAC
3574,0022100717,SAC @ BOS
3575,0022100718,BKN vs. LAL
3576,0022100715,TOR vs. CHA
3577,0022100715,CHA @ TOR
3578,0022100720,GSW vs. DAL
3579,0022100720,DAL @ GSW
3580,0022100718,LAL @ BKN
3581,0022100721,POR vs. MIN
3582,0022100721,MIN @ POR
3583,0022100719,SAS @ HOU
3584,0022100719,HOU vs. SAS
3585,0022100454,PHI vs. NOP
3586,0022100728,MEM @ SAS
3587,0022100728,SAS vs. MEM
3588,0022100724,LAC @ ORL
3589,0022100723,CHA @ IND
3590,0022100723,IND vs. CHA
3591,0022100722,CLE vs. MIL
3592,0022100732,DAL @ POR
3593,0022100732,POR vs. DAL
3594,0022100731,UTA vs. PHX
3595,0022100724,ORL vs. LAC
3596,0022100722,MIL @ CLE
3597,0022100725,SAC @ ATL
3598,0022100727,NYK @ MIA
3599,0022100727,MIA vs. NYK
3600,0022100725,ATL vs. SAC
3601,0022100453,DEN @ BKN
3602,0022100453,BKN vs. DEN
3603,0022100472,TOR @ CHI
3604,0022100472,CHI vs. TOR
3605,0022100731,PHX @ UTA
3606,0022100734,MIN @ GSW
3607,0022100734,GSW vs. MIN
3608,0022100733,PHI vs. LAL
3609,0022100733,LAL @ PHI
3610,0022100741,IND @ OKC
3611,0022100729,NOP vs. DEN
3612,0022100729,DEN @ NOP
3613,0022100737,ATL vs. BOS
3614,0022100737,BOS @ ATL
3615,0022100741,OKC vs. IND
3616,0022100739,POR @ HOU
3617,0022100739,HOU vs. POR
3618,0022100744,MIL vs. NYK
3619,0022100736,ORL vs. DET
3620,0022100744,NYK @ MIL
3621,0022100736,DET @ ORL
3622,0022100742,SAS vs. CHI
3623,0022100742,CHI @ SAS
3624,0022100735,LAL @ CHA
3625,0022100738,LAC @ MIA
3626,0022100738,MIA vs. LAC
3627,0022100743,PHX vs. MIN
3628,0022100740,MEM vs. UTA
3629,0022100740,UTA @ MEM
3630,0022100735,CHA vs. LAL
3631,0022100743,MIN @ PHX
3632,0022100750,GSW vs. BKN
3633,0022100749,MEM vs. WAS
3634,0022100749,WAS @ MEM
3635,0022100747,SAC @ PHI
3636,0022100747,PHI vs. SAC
3637,0022100745,NOP vs. BOS
3638,0022100745,BOS @ NOP
3639,0022100750,BKN @ GSW
3640,0022100746,IND @ DAL
3641,0022100748,MIA vs. TOR
3642,0022100748,TOR @ MIA
3643,0022100746,DAL vs. IND
3644,0022100758,PHX vs. SAS
3645,0022100756,MIL vs. DEN
3646,0022100754,CLE @ DET
3647,0022100758,SAS @ PHX
3648,0022100757,MIN vs. UTA
3649,0022100756,DEN @ MIL
3650,0022100754,DET vs. CLE
3651,0022100757,UTA @ MIN
3652,0022100751,ATL vs. LAL
3653,0022100751,LAL @ ATL
3654,0022100753,POR @ CHI
3655,0022100753,CHI vs. POR
3656,0022100755,ORL vs. DAL
3657,0022100755,DAL @ ORL
3658,0022100752,CHA vs. LAC
3659,0022100752,LAC @ CHA
3660,0022100759,CLE vs. NOP
3661,0022100759,NOP @ CLE
3662,0022100762,MIA @ BOS
3663,0022100762,BOS vs. MIA
3664,0022100764,HOU vs. GSW
3665,0022100764,GSW @ HOU
3666,0022100767,TOR @ ATL
3667,0022100760,LAC @ IND
3668,0022100760,IND vs. LAC
3669,0022100765,POR @ OKC
3670,0022100761,MEM @ PHI
3671,0022100761,PHI vs. MEM
3672,0022100767,ATL vs. TOR
3673,0022100763,NYK vs. SAC
3674,0022100763,SAC @ NYK
3675,0022100765,OKC vs. POR
3676,0022100769,ORL @ CHI
3677,0022100769,CHI vs. ORL
3678,0022100766,DET vs. NOP
3679,0022100766,NOP @ DET
3680,0022100772,BKN @ PHX
3681,0022100784,TOR vs. MIA
3682,0022100784,MIA @ TOR
3683,0022100772,PHX vs. BKN
3684,0022100771,GSW @ SAS
3685,0022100768,MIL vs. WAS
3686,0022100768,WAS @ MIL
3687,0022100771,SAS vs. GSW
3688,0022100770,MIN vs. DEN
3689,0022100770,DEN @ MIN
3690,0022100778,DAL vs. OKC
3691,0022100773,ORL @ IND
3692,0022100773,IND vs. ORL
3693,0022100776,MEM @ NYK
3694,0022100780,SAC vs. BKN
3695,0022100780,BKN @ SAC
3696,0022100775,CHA @ BOS
3697,0022100776,NYK vs. MEM
3698,0022100778,OKC @ DAL
3699,0022100777,HOU vs. CLE
3700,0022100781,POR @ LAL
3701,0022100781,LAL vs. POR
3702,0022100774,PHI vs. WAS
3703,0022100774,WAS @ PHI
3704,0022100779,UTA vs. DEN
3705,0022100779,DEN @ UTA
3706,0022100777,CLE @ HOU
3707,0022100775,BOS vs. CHA
3708,0022100521,SAS vs. MIA
3709,0022100521,MIA @ SAS
3710,0022100783,PHX @ ATL
3711,0022100783,ATL vs. PHX
3712,0022100786,LAL @ LAC
3713,0022100782,DET vs. MIN
3714,0022100782,MIN @ DET
3715,0022100786,LAC vs. LAL
3716,0022100785,GSW vs. SAC
3717,0022100785,SAC @ GSW
3718,0022100430,TOR vs. CHI
3719,0022100430,CHI @ TOR
3720,0022100787,CHA vs. CLE
3721,0022100787,CLE @ CHA
3722,0022100793,BKN @ UTA
3723,0022100793,UTA vs. BKN
3724,0022100794,DEN vs. NOP
3725,0022100790,ATL @ TOR
3726,0022100790,TOR vs. ATL
3727,0022100794,NOP @ DEN
3728,0022100789,CHI @ IND
3729,0022100789,IND vs. CHI
3730,0022100791,DAL vs. PHI
3731,0022100788,BOS @ DET
3732,0022100788,DET vs. BOS
3733,0022100791,PHI @ DAL
3734,0022100795,OKC @ POR
3735,0022100792,HOU @ SAS
3736,0022100792,SAS vs. HOU
3737,0022100795,POR vs. OKC
3738,0022100798,PHX @ WAS
3739,0022100798,WAS vs. PHX
3740,0022100797,CHA vs. MIA
3741,0022100797,MIA @ CHA
3742,0022100801,SAC vs. OKC
3743,0022100801,OKC @ SAC
3744,0022100799,LAL vs. NYK
3745,0022100799,NYK @ LAL
3746,0022100800,MIL @ POR
3747,0022100800,POR vs. MIL
3748,0022100796,ORL vs. MEM
3749,0022100796,MEM @ ORL
3750,0022100808,NOP @ HOU
3751,0022100808,HOU vs. NOP
3752,0022100806,BOS @ ORL
3753,0022100804,DEN vs. BKN
3754,0022100802,PHI @ CHI
3755,0022100802,CHI vs. PHI
3756,0022100807,ATL @ DAL
3757,0022100807,DAL vs. ATL
3758,0022100804,BKN @ DEN
3759,0022100809,LAC vs. MIL
3760,0022100809,MIL @ LAC
3761,0022100803,MIN vs. DET
3762,0022100803,DET @ MIN
3763,0022100806,ORL vs. BOS
3764,0022100805,IND @ CLE
3765,0022100805,CLE vs. IND
3766,0022100812,PHX @ CHI
3767,0022100812,CHI vs. PHX
3768,0022100810,CHA vs. TOR
3769,0022100810,TOR @ CHA
3770,0022100813,OKC vs. GSW
3771,0022100813,GSW @ OKC
3772,0022100814,NYK @ UTA
3773,0022100814,UTA vs. NYK
3774,0022100811,WAS vs. MIA
3775,0022100811,MIA @ WAS
3776,0022100824,SAC vs. MIN
3777,0022100816,IND @ ATL
3778,0022100822,MIL @ LAL
3779,0022100822,LAL vs. MIL
3780,0022100816,ATL vs. IND
3781,0022100820,DET @ DAL
3782,0022100820,DAL vs. DET
3783,0022100821,NYK @ DEN
3784,0022100818,MEM vs. LAC
3785,0022100818,LAC @ MEM
3786,0022100821,DEN vs. NYK
3787,0022100815,PHI vs. PHX
3788,0022100815,PHX @ PHI
3789,0022100823,ORL @ POR
3790,0022100823,POR vs. ORL
3791,0022100817,BKN vs. BOS
3792,0022100817,BOS @ BKN
3793,0022100819,NOP vs. HOU
3794,0022100819,HOU @ NOP
3795,0022100824,MIN @ SAC
3796,0022100828,UTA vs. GSW
3797,0022100825,SAS @ CLE
3798,0022100826,CHI @ CHA
3799,0022100826,CHA vs. CHI
3800,0022100829,POR vs. LAL
3801,0022100829,LAL @ POR
3802,0022100827,TOR @ OKC
3803,0022100830,MIN @ SAC
3804,0022100830,SAC vs. MIN
3805,0022100827,OKC vs. TOR
3806,0022100825,CLE vs. SAS
3807,0022100828,GSW @ UTA
3808,0022100836,PHX vs. MIL
3809,0022100835,LAC @ DAL
3810,0022100835,DAL vs. LAC
3811,0022100831,MEM @ DET
3812,0022100836,MIL @ PHX
3813,0022100834,HOU vs. TOR
3814,0022100834,TOR @ HOU
3815,0022100832,BKN @ WAS
3816,0022100831,DET vs. MEM
3817,0022100837,NYK @ GSW
3818,0022100833,MIA @ NOP
3819,0022100833,NOP vs. MIA
3820,0022100832,WAS vs. BKN
3821,0022100837,GSW vs. NYK
3822,0022100844,UTA vs. ORL
3823,0022100839,CLE @ IND
3824,0022100839,IND vs. CLE
3825,0022100844,ORL @ UTA
3826,0022100842,BOS vs. DEN
3827,0022100841,SAS @ ATL
3828,0022100842,DEN @ BOS
3829,0022100841,ATL vs. SAS
3830,0022100838,DET vs. CHA
3831,0022100840,PHI vs. OKC
3832,0022100838,CHA @ DET
3833,0022100840,OKC @ PHI
3834,0022100843,CHI vs. MIN
3835,0022100843,MIN @ CHI
3836,0022100853,DAL vs. LAC
3837,0022100853,LAC @ DAL
3838,0022100854,GSW vs. LAL
3839,0022100848,NOP vs. SAS
3840,0022100855,ORL @ PHX
3841,0022100855,PHX vs. ORL
3842,0022100852,CHI vs. OKC
3843,0022100852,OKC @ CHI
3844,0022100847,WAS vs. SAC
3845,0022100850,TOR vs. DEN
3846,0022100851,MIA vs. BKN
3847,0022100851,BKN @ MIA
3848,0022100850,DEN @ TOR
3849,0022100845,NYK @ POR
3850,0022100847,SAC @ WAS
3851,0022100846,CHA vs. MEM
3852,0022100846,MEM @ CHA
3853,0022100845,POR vs. NYK
3854,0022100849,CLE @ PHI
3855,0022100849,PHI vs. CLE
3856,0022100848,SAS @ NOP
3857,0022100854,LAL @ GSW
3858,0022100857,IND vs. MIN
3859,0022100857,MIN @ IND
3860,0022100856,BOS vs. ATL
3861,0022100856,ATL @ BOS
3862,0022100861,SAS @ CHI
3863,0022100861,CHI vs. SAS
3864,0022100859,SAC @ BKN
3865,0022100862,POR @ MIL
3866,0022100859,BKN vs. SAC
3867,0022100862,MIL vs. POR
3868,0022100860,NYK vs. OKC
3869,0022100860,OKC @ NYK
3870,0022100865,HOU @ UTA
3871,0022100864,DEN vs. ORL
3872,0022100864,ORL @ DEN
3873,0022100865,UTA vs. HOU
3874,0022100858,DET @ WAS
3875,0022100858,WAS vs. DET
3876,0022100866,LAC vs. GSW
3877,0022100866,GSW @ LAC
3878,0022100863,NOP vs. TOR
3879,0022100863,TOR @ NOP
3880,0022100870,IND @ MIL
3881,0022100867,ATL vs. CLE
3882,0022100867,CLE @ ATL
3883,0022100870,MIL vs. IND
3884,0022100871,MIN vs. CHA
3885,0022100871,CHA @ MIN
3886,0022100873,LAC @ PHX
3887,0022100869,BOS @ PHI
3888,0022100868,DAL @ MIA
3889,0022100868,MIA vs. DAL
3890,0022100869,PHI vs. BOS
3891,0022100873,PHX vs. LAC
3892,0022100872,NOP vs. MEM
3893,0022100872,MEM @ NOP
3894,0022100878,SAC @ CHI
3895,0022100878,CHI vs. SAC
3896,0022100884,LAL vs. UTA
3897,0022100884,UTA @ LAL
3898,0022100877,BKN @ NYK
3899,0022100876,WAS @ IND
3900,0022100876,IND vs. WAS
3901,0022100880,MIN vs. TOR
3902,0022100880,TOR @ MIN
3903,0022100882,PHX vs. HOU
3904,0022100882,HOU @ PHX
3905,0022100877,NYK vs. BKN
3906,0022100883,DEN @ GSW
3907,0022100883,GSW vs. DEN
3908,0022100874,ORL vs. ATL
3909,0022100881,OKC vs. SAS
3910,0022100881,SAS @ OKC
3911,0022100874,ATL @ ORL
3912,0022100879,MEM vs. POR
3913,0022100879,POR @ MEM
3914,0022100875,DET @ BOS
3915,0022100875,BOS vs. DET
3916,0022100885,CHA vs. MIA
3917,0022100887,MIL vs. PHI
3918,0022100888,HOU @ LAC
3919,0022100886,DAL @ NOP
3920,0022100886,NOP vs. DAL
3921,0022100885,MIA @ CHA
3922,0022100464,WAS @ BKN
3923,0022100464,BKN vs. WAS
3924,0022100887,PHI @ MIL
3925,0022100888,LAC vs. HOU
3926,0022100891,CHI vs. ATL
3927,0022100893,PHX @ OKC
3928,0022100889,CLE @ DET
3929,0022100889,DET vs. CLE
3930,0022100894,POR vs. GSW
3931,0022100894,GSW @ POR
3932,0022100892,MEM @ MIN
3933,0022100892,MIN vs. MEM
3934,0022100891,ATL @ CHI
3935,0022100890,BOS @ BKN
3936,0022100890,BKN vs. BOS
3937,0022100893,OKC vs. PHX
3938,0022100895,DEN @ SAC
3939,0022100895,SAC vs. DEN
3940,0022100900,MIA @ NYK
3941,0022100900,NYK vs. MIA
3942,0022100904,LAL vs. LAC
3943,0022100903,UTA vs. DAL
3944,0022100903,DAL @ UTA
3945,0022100897,IND vs. OKC
3946,0022100899,WAS vs. SAS
3947,0022100904,LAC @ LAL
3948,0022100899,SAS @ WAS
3949,0022100896,CHA vs. TOR
3950,0022100896,TOR @ CHA
3951,0022100897,OKC @ IND
3952,0022100901,MIN vs. PHI
3953,0022100902,NOP @ PHX
3954,0022100901,PHI @ MIN
3955,0022100902,PHX vs. NOP
3956,0022100898,ORL vs. HOU
3957,0022100898,HOU @ ORL
3958,0022100911,SAC @ DEN
3959,0022100910,MIL vs. BKN
3960,0022100909,CHI vs. MEM
3961,0022100910,BKN @ MIL
3962,0022100911,DEN vs. SAC
3963,0022100907,CLE vs. WAS
3964,0022100906,ATL vs. TOR
3965,0022100907,WAS @ CLE
3966,0022100909,MEM @ CHI
3967,0022100905,DET vs. BOS
3968,0022100905,BOS @ DET
3969,0022100906,TOR @ ATL
3970,0022100908,MIA vs. SAS
3971,0022100908,SAS @ MIA
3972,0022100913,PHX vs. UTA
3973,0022100913,UTA @ PHX
3974,0022100919,LAL vs. NOP
3975,0022100919,NOP @ LAL
3976,0022100916,LAC @ HOU
3977,0022100916,HOU vs. LAC
3978,0022100917,DAL @ GSW
3979,0022100914,IND vs. BOS
3980,0022100914,BOS @ IND
3981,0022100912,NYK vs. PHI
3982,0022100912,PHI @ NYK
3983,0022100915,DET @ CHA
3984,0022100918,POR vs. DEN
3985,0022100918,DEN @ POR
3986,0022100915,CHA vs. DET
3987,0022100917,GSW vs. DAL
3988,0022100922,MIA vs. CHI
3989,0022100922,CHI @ MIA
3990,0022100921,IND @ ORL
3991,0022100921,ORL vs. IND
3992,0022100925,OKC vs. SAC
3993,0022100920,MIN @ CLE
3994,0022100726,BKN vs. TOR
3995,0022100920,CLE vs. MIN
3996,0022100924,CHA @ MIL
3997,0022100924,MIL vs. CHA
3998,0022100925,SAC @ OKC
3999,0022100923,MEM vs. SAS
4000,0022100923,SAS @ MEM
4001,0022100726,TOR @ BKN
4002,0022100926,DET @ WAS
4003,0022100926,WAS vs. DET
4004,0022100929,LAC @ HOU
4005,0022100928,BKN @ TOR
4006,0022100930,MIN vs. GSW
4007,0022100929,HOU vs. LAC
4008,0022100931,DAL @ LAL
4009,0022100931,LAL vs. DAL
4010,0022100930,GSW @ MIN
4011,0022100927,ATL @ BOS
4012,0022100927,BOS vs. ATL
4013,0022100928,TOR vs. BKN
4014,0022100935,HOU vs. UTA
4015,0022100935,UTA @ HOU
4016,0022100937,SAC @ NOP
4017,0022100939,PHX vs. POR
4018,0022100938,OKC @ DEN
4019,0022100938,DEN vs. OKC
4020,0022100934,NYK @ PHI
4021,0022100933,ORL vs. IND
4022,0022100933,IND @ ORL
4023,0022100934,PHI vs. NYK
4024,0022100939,POR @ PHX
4025,0022100932,CLE vs. CHA
4026,0022100932,CHA @ CLE
4027,0022100936,MIL vs. MIA
4028,0022100936,MIA @ MIL
4029,0022100937,NOP vs. SAC
4030,0022100941,BKN vs. MIA
4031,0022100942,DET @ TOR
4032,0022100941,MIA @ BKN
4033,0022100942,TOR vs. DET
4034,0022100943,DAL vs. GSW
4035,0022100944,SAC @ SAS
4036,0022100944,SAS vs. SAC
4037,0022100710,CHI @ ATL
4038,0022100710,ATL vs. CHI
4039,0022100940,MEM @ BOS
4040,0022100943,GSW @ DAL
4041,0022100945,LAL @ LAC
4042,0022100945,LAC vs. LAL
4043,0022100940,BOS vs. MEM
4044,0022100948,ATL @ WAS
4045,0022100948,WAS vs. ATL
4046,0022100946,DET vs. IND
4047,0022100949,CHI vs. MIL
4048,0022100950,NOP vs. UTA
4049,0022100947,CLE @ PHI
4050,0022100947,PHI vs. CLE
4051,0022100949,MIL @ CHI
4052,0022100950,UTA @ NOP
4053,0022100952,HOU @ DEN
4054,0022100952,DEN vs. HOU
4055,0022100946,IND @ DET
4056,0022100953,NYK @ PHX
4057,0022100458,TOR vs. ORL
4058,0022100458,ORL @ TOR
4059,0022100953,PHX vs. NYK
4060,0022100951,MIN @ OKC
4061,0022100951,OKC vs. MIN
4062,0022100955,CHA vs. SAS
4063,0022100955,SAS @ CHA
4064,0022100956,MIA vs. PHI
4065,0022100956,PHI @ MIA
4066,0022100959,GSW @ LAL
4067,0022100957,ORL @ MEM
4068,0022100958,POR @ MIN
4069,0022100957,MEM vs. ORL
4070,0022100954,DAL vs. SAC
4071,0022100954,SAC @ DAL
4072,0022100959,LAL vs. GSW
4073,0022100958,MIN vs. POR
4074,0022100960,BKN @ BOS
4075,0022100960,BOS vs. BKN
4076,0022100967,DEN vs. NOP
4077,0022100967,NOP @ DEN
4078,0022100966,LAC vs. NYK
4079,0022100966,NYK @ LAC
4080,0022100962,CLE vs. TOR
4081,0022100962,TOR @ CLE
4082,0022100965,UTA @ OKC
4083,0022100961,MIL vs. PHX
4084,0022100961,PHX @ MIL
4085,0022100965,OKC vs. UTA
4086,0022100963,IND @ WAS
4087,0022100963,WAS vs. IND
4088,0022100964,HOU vs. MEM
4089,0022100964,MEM @ HOU
4090,0022100970,HOU @ MIA
4091,0022100973,SAS vs. LAL
